,ticker,company,sector,price_to_book_ratio,price_to_sales_ratio,price_earnings_ratio,price_earnings_to_growth_ratio,dividend_yield,enterprise_value_multiple
0,TSLA,Tesla,Consumer Discretionary,17.13861740707162,4.614833184148425,-131.58163573085847,23.860428509597924,,48.09431148262208
1,MMM,3M Company,Industrials,9.318122826194971,2.917857542942494,20.518221006564552,2.2133134269560193,0.0353637749741997,14.359890562636796
2,ABT,Abbott Laboratories,Health Care,5.0706021616057635,4.940912738214644,42.75423921887713,31.92123941679678,0.014400366213365977,22.755483699973496
3,ABBV,AbbVie Inc.,Health Care,-14.820873715124817,3.6408398965911144,15.366173560010148,4.00163584356867,0.05256110290136297,9.830542965375157
4,ABMD,ABIOMED Inc,Health Care,16.68469367801983,20.315924812069166,60.350413333539244,24.16330046556638,-0,64.17946953992312
5,ACN,Accenture plc,Information Technology,8.518155749774724,2.840174416787749,25.682213420348802,4.036489562291552,0.015189675176188862,16.204038512662283
6,ATVI,Activision Blizzard,Communication Services,3.647218274111675,7.19719987671444,31.072940785096474,13.145584987407057,0.006059615914564126,20.177606481481483
7,ADBE,Adobe Inc.,Information Technology,15.276147396690744,14.3994202186192,54.50194442543313,10.230072193324583,,40.53851659887285
8,AMD,Advanced Micro Devices Inc,Information Technology,19.010491687301027,7.98435002228495,157.60310850439885,510.2225263451013,,57.41312295973885
9,AAP,Advance Auto Parts,Consumer Discretionary,3.689085784016224,1.3672751868002622,30.90561867843821,4.791977905435047,0.0013603064973374485,15.83277733397115
10,AES,AES Corp,Utilities,4.472469959946595,1.3150966728825204,44.22283828382838,24.408948146684992,0.027015893106618744,6.046197458455523
11,AFL,AFLAC Inc,Financials,1.5111635478646321,1.629511865061127,12.142095602739726,2.0296288164034015,0.022366430915308846,8.855442775510204
12,A,Agilent Technologies Inc,Health Care,5.049918267013356,4.6933204569495315,72.98410356155063,34.01331817326985,0.00828167162780993,18.371223984930946
13,APD,Air Products & Chemicals Inc,Materials,4.319463251791271,5.35330803125946,27.12819261363636,3.990079338218781,0.0208186640118751,15.01134698810114
14,AKAM,Akamai Technologies Inc,Information Technology,4.208253528334661,5.319852164263619,32.201856893323715,17.56001825796948,,15.28951562075969
15,ALK,Alaska Air Group Inc,Industrials,1.8789302216578159,0.926733491629655,10.582115461638493,2.985246251705565,0.021259217125593626,6.359116278600269
16,ALB,Albemarle Corp,Materials,2.1765046016911436,2.3843806323404824,16.050470380400128,2.451880706170484,0.01778383233716383,12.500704541914741
17,ARE,Alexandria Real Estate Equities,Real Estate,1.766415258040593,9.769762380608364,34.19074271312271,9.285201646345937,0.029349464363330937,20.44734962629019
18,ALXN,Alexion Pharmaceuticals,Health Care,1.9861033730193935,4.48537596922522,9.311217402154472,26.78174902269173,,8.891222168829088
19,ALGN,Align Technology,Health Care,15.51051566333796,8.675340726841826,47.15652013659277,9.357900871559819,,32.780966430296566
20,ALLE,Allegion,Industrials,16.147050435701082,4.285135248773651,30.437471378795422,6.550810119694761,0.008225825231794924,20.524881962660082
21,ADS,Alliance Data Systems,Information Technology,3.374047723981616,0.9601705695805637,19.27697841726619,1.0007776148513232,0.023773091994775144,1.1242422348603212
22,LNT,Alliant Energy Corp,Utilities,2.722650861654915,3.8850974586725884,24.976506873457875,11.405125194944864,0.023829231135074413,15.127942597962674
23,ALL,Allstate Corp,Financials,1.5133708746826677,0.8806853049804141,8.117312977099235,1.1829938361829349,0.016596934126895533,8.306810338551147
24,GOOGL,Alphabet Inc Class A,Communication Services,2.502658257711897,3.1147277210747757,14.679570356404508,0.1655687993474649,,10.661446682387203
25,GOOG,Alphabet Inc Class C,Communication Services,2.5053945318255377,3.1181331995526915,14.695620221879276,0.16574982351178497,,10.673426177518909
26,MO,Altria Group Inc,Consumer Staples,14.418514946962391,3.572759856630824,-69.38283062645012,-18.623655097060933,0.0676498127340824,10.958775587566338
27,AMZN,Amazon.com Inc.,Consumer Discretionary,14.890685143409604,3.294272534774456,79.74766309975837,3.910984371218171,,25.08774896779521
28,AMCR,Amcor plc,Materials,2.232658762702799,1.3240344885919095,29.109676894467686,59.732530665056,0.05427620559734051,13.86070205066345
29,AEE,Ameren Corp,Utilities,2.4959225710385904,3.403492385786802,47.21746478873239,24.260689021156224,0.02346549577819936,12.444292353189692
30,AAL,American Airlines Group,Industrials,-104.15273186440679,0.26852871788148924,7.289455729537367,2.2888632865544443,0.014483293421770472,6.748100011146201
31,AEP,American Electric Power,Utilities,2.0279781235416534,2.382680521743426,20.05883092109367,5.168086575138327,0.033688200583197866,11.757422764534386
32,AXP,American Express Co,Financials,4.781160764596247,2.5325135457801453,16.31989347536618,1.9524449931517407,0.01289139246620497,11.696387646875325
33,AIG,American International Group,Financials,0.6882977783868277,0.8186108820118593,-6465.525181276666,954.7441851531698,0.02933507508654008,12.954111245356826
34,AMT,American Tower Corp.,Real Estate,20.578674051509278,13.724183581124757,55.10828943744041,19.71485237437658,0.015408508769635015,28.176292385425246
35,AWK,American Water Works Company Inc,Utilities,4.044334259107989,6.8574432132964,39.863719806763285,12.72545552914313,0.014259532376207666,19.042448630136985
36,AMP,Ameriprise Financial,Financials,3.991166172106825,1.7450500648706404,12.078917591125197,0.7720604618540939,0.022042045989941743,10.531424844720497
37,ABC,AmerisourceBergen Corp,Health Care,6.267171040359969,0.10046635981920085,21.093527616865313,2.67312341171095,0.01878735737227071,11.706818386576655
38,AME,AMETEK Inc.,Industrials,4.422507447963949,4.385587184555681,26.2665508761786,7.690178152884068,0.0056356054030870855,17.71193340475067
39,AMGN,Amgen Inc.,Health Care,14.144603535614598,5.856551237051622,17.44717546544249,1.2575102640687046,0.02564669467167809,13.525820707070707
40,APH,Amphenol Corp,Information Technology,6.689694942939762,3.6844803900114282,26.239242424242427,6.478153212624168,0.009222497283982799,17.098236938849478
41,ADI,"Analog Devices, Inc.",Information Technology,3.4951847822410915,6.831135317343411,30.026005446764554,7.41163053123147,0.018997343031668584,18.148708323221943
42,ANSS,ANSYS,Information Technology,6.8351363287956515,15.571238755795267,52.303518230868946,10.508595273000982,,39.10802464584228
43,ANTM,Anthem,Health Care,2.1411653744326777,0.6518850335370827,14.132493239026418,0.9628938726856666,0.012040940079468734,11.573882410789547
44,AON,Aon plc,Financials,15.527027555555556,4.758350858076819,34.20608224543081,7.197152754638264,0.007823872344324882,21.57069813391877
45,AOS,A.O. Smith Corp,Industrials,4.312947961033117,2.4021190434891575,19.42924773364865,7.236779842031562,0.020754444473158072,12.897568425599566
46,APA,Apache Corporation,Energy,3.263858678955453,1.6571299329277802,-2.9901097663945957,-28.181784548269064,0.035392032651032676,-57.75262195121951
47,AIV,Apartment Investment & Management,Real Estate,4.410844619012506,8.590416277477486,16.567069605955076,3.6733041261499038,0.030721020940573288,13.993464778445421
48,AAPL,Apple Inc.,Information Technology,12.709658271815046,4.420393881402446,20.81351450883162,1.6145093305735827,0.012276627402416805,15.734071128574604
49,AMAT,Applied Materials Inc.,Information Technology,5.638654735816899,3.170585295728368,17.1160051736881,4.8408381671433,0.016646547590234113,13.062189604093724
50,APTV,Aptiv PLC,Consumer Discretionary,5.89607247970673,1.5683708852824407,22.744546262626262,5.47425203908627,4.885175981447842E-4,13.241170985492746
51,ADM,Archer-Daniels-Midland Co,Consumer Staples,1.3412431729518854,0.3988090819104182,18.698622189992747,5.816201266831998,0.030598710898415385,12.6355676094537
52,ANET,Arista Networks,Information Technology,6.109313023934202,7.335835593390484,20.566602602495504,4.783318585866653,,19.76395725543356
53,AJG,Arthur J. Gallagher & Co.,Financials,3.6150130928135003,2.5902988186240448,27.866626794258373,8.181835175583359,0.0172289828944262,19.576980047050622
54,AIZ,Assurant,Financials,1.4410769624239315,0.8076019999593527,21.29147896808677,5.254412038583071,0.01857325975148172,9.039763681528937
55,T,AT&T Inc.,Communication Services,1.3566322164667663,1.511924688039825,19.704392577141626,7.445351020758883,0.054345649794632356,6.462494411411366
56,ATO,Atmos Energy,Utilities,2.2894896424016946,4.536790348770852,25.742904854460054,5.00289927593542,0.018664305470017795,14.533825409031385
57,ADSK,Autodesk Inc.,Information Technology,-296.66607476635517,12.603075771920718,192.38345454545455,-523.102041629163,,88.40389325962151
58,ADP,Automatic Data Processing,Information Technology,13.291912813200245,5.06342062193126,31.304518492672717,8.401693943924379,0.01801462904911181,17.00837560457709
59,AZO,AutoZone Inc,Consumer Discretionary,-16.064992884445612,2.320768759067016,17.02488659249416,0.3177808437815574,,12.573660471441523
60,AVB,"AvalonBay Communities, Inc.",Real Estate,2.758548524594594,13.04089525795117,38.57023792124167,5.503556328278682,0.027697190987631105,20.600901307146536
61,AVY,Avery Dennison Corp,Materials,8.91906976744186,1.5188696058047269,35.37075098814229,6.356746005571144,0.017665310805173133,28.99500583430572
62,BKR,Baker Hughes Co,Energy,0.5656550686305806,0.5203561540397685,96.908203125,275.8156550480769,0.03184392446137412,7.569923756019262
63,BLL,Ball Corp,Materials,8.207377483892843,2.1094261983615126,42.76246678445229,31.18664818780996,0.007519556155140542,18.771774037267082
64,BAC,Bank of America Corp,Financials,1.1872434575733544,6.430507455359882,11.46168209989063,3.8238862315352597,0.01954872285388198,12.266123947311597
65,BK,The Bank of New York Mellon Corp.,Financials,1.0283461707205361,13.381080363864491,9.605693357351948,2.1157361485033075,0.026254788914521116,12.816866608756081
66,BAX,Baxter International Inc.,Health Care,4.741185527328715,3.3210029657589653,22.754187192118227,16.946633138899767,0.010175142343746618,16.18951342281879
67,BDX,Becton Dickinson,Health Care,3.2774494023053933,3.996061934644303,56.03561301703163,48.6380112046835,0.014241898767806334,21.915253139795663
68,BRK.B,Berkshire Hathaway,Financials,,,,0,,1.7517309023771
69,BBY,Best Buy Co. Inc.,Consumer Discretionary,6.061709974130497,0.4832643338374811,13.685067488643737,2.476212006654184,0.024989699454527496,7.13601169797944
70,BIIB,Biogen Inc.,Health Care,5.219924767630909,5.05955823651406,15.362297379646558,1.2397049084674017,-0,10.539539911950413
71,BLK,BlackRock,Financials,2.5098930090222678,877.0768830590625,18.81130044094504,0.6817265224784322,0.024893294710018107,14.158055872006383
72,BA,Boeing Company,Industrials,-21.213162353487295,2.387620266722397,-287.41166666666663,-15.53561724028043,0.025329083882595155,677.7392567567567
73,BKNG,Booking Holdings Inc,Consumer Discretionary,13.594030234282824,5.353337407407407,16.578290108941417,0.17864579651661183,,14.129663041553133
74,BWA,BorgWarner,Consumer Discretionary,1.995002258324657,0.8006837433216836,9.058643541076608,4.288857225678297,0.016783539518847944,6.008504622352941
75,BXP,Boston Properties,Real Estate,3.9046000914386316,7.497370222275366,42.5598894415321,11.287684125766994,0.03001807131197243,17.934010185485683
76,BSX,Boston Scientific,Health Care,4.3528871514016,5.626922682813227,12.852130851063828,10.702417761373619,,27.260588349514563
77,BMY,Bristol-Myers Squibb,Health Care,2.1085323074537774,4.161256454388985,31.635955219540563,10.963273099454605,0.024624055744670876,17.02735759305506
78,AVGO,Broadcom Inc.,Information Technology,4.49096427569063,4.956814621409922,41.56183302411874,1.349344118084612,0.037809414481711046,14.959552558338686
79,BR,Broadridge Financial Solutions,Information Technology,13.490657206208425,3.4869368667186285,31.55095623314665,8.545818713301465,0.013884947953797836,19.103673469387758
80,BF.B,Brown-Forman Corp.,Consumer Staples,,,,0,,2.1605657237937
81,CHRW,C. H. Robinson Worldwide,Industrials,5.954529576891538,0.6946101305691581,17.24257012520625,3.553707182786619,0.02792264959856102,12.057035909818346
82,COG,Cabot Oil & Gas,Energy,2.763672446080316,2.8776419328095897,8.730387977740907,6.512241299474251,0.024472732814599187,5.10149433629524
83,CDNS,Cadence Design Systems,Information Technology,9.435861332050024,8.493110820911014,20.06373864359102,15.85471527382147,,31.621339645669547
84,CPB,Campbell Soup,Consumer Staples,10.934786944696283,1.4877352904897003,57.161469194312794,65.92184761489713,0.03507151521382431,14.38882105263158
85,COF,Capital One Financial,Financials,0.840298695517535,1.5463938239065393,7.218047049044057,1.747699686597499,0.017804269261081137,9.17598857319333
86,CAH,Cardinal Health Inc.,Health Care,2.200221238938053,0.09566836615498783,10.21496698459281,11.970664435069699,0.041442217912806154,6.347385620915032
87,KMX,Carmax Inc,Consumer Discretionary,2.4382891446386523,0.4522447283061746,10.343612855443236,2.0239475989091353,,6.959136314213351
88,CCL,Carnival Corp.,Consumer Discretionary,,,,,,
89,CAT,Caterpillar Inc.,Industrials,5.196786656640919,1.4130816356877323,12.477234859675038,1.1399406372528877,0.028043852377161085,6.431838777951596
90,CBOE,Cboe Global Markets,Financials,4.08935868399094,5.497476863907696,36.602432648706326,9.560400930986834,0.010931150368029972,20.059709497206704
91,CBRE,CBRE Group,Real Estate,3.333877518035944,0.8696306994695886,16.203783400036027,5.117628676772557,,12.630756335060937
92,CDW,CDW,Information Technology,20.221527647610124,1.0768801157915753,26.35550081433225,5.9474077265312735,0.009444488474093545,16.121962590133506
93,CE,Celanese,Materials,5.446897707391304,2.168552096622201,16.02743257327465,1.645576431452829,0.021969374972974604,15.500791072012692
94,CNC,Centene Corporation,Health Care,2.0926375778822406,0.35188968555312905,19.88243318697956,9.13458627909402,,11.496573531353135
95,CNP,CenterPoint Energy,Utilities,1.6018271922478766,1.0885028452971304,16.927526548672567,23.093654086307236,0.008962130405943057,10.916084762275915
96,CTL,CenturyLink Inc,Communication Services,1.1040535322939866,0.663881124949779,-2.82247126209907,1.7450152518953779,0.07396648108584149,22.76538330004755
97,CERN,Cerner,Health Care,5.411029898585421,4.103783701220427,44.12317385457471,22.285648633806446,0.004872311541648466,18.59155609617929
98,CF,CF Industries Holdings Inc,Materials,3.092073179150846,1.9515764705882352,18.16984989858012,13.796554991956356,0.029583367940292052,6.771957401490948
99,SCHW,Charles Schwab Corporation,Financials,2.845071970567947,5.77055218729596,16.702508099352052,6.243794730040074,0.01713378039569011,8.408985476741739
100,CHTR,Charter Communications,Communication Services,3.4413239058769283,2.364575435283192,64.87555768603117,11.577741340621836,0.00142312671184341,11.255124010795418
101,CVX,Chevron Corp.,Energy,1.4537857197340047,1.4309345054465041,71.7013679890561,9.102939460024526,0.04273214827421074,6.135086608735685
102,CMG,Chipotle Mexican Grill,Consumer Discretionary,14.503526980569523,4.369531085397331,69.71085338618568,10.952966377987293,,32.632011190610804
103,CB,Chubb Limited,Financials,1.2700663058108475,2.055637944387176,15.777736588868432,1.8155565858967815,0.019267428253167275,14.051948019300722
104,CHD,Church & Dwight,Consumer Staples,6.7165589624409625,4.111902150216857,29.093093034583536,12.597114852470044,0.012506671899266209,19.253330710210506
105,CI,CIGNA Corp.,Health Care,1.633338122766774,0.4822179636768556,14.508676295062697,2.0682924096183823,2.0255958666293562E-4,9.10984684600955
106,CINF,Cincinnati Financial,Financials,1.767007299270073,2.199616355376073,8.727971957936905,4.96308370569792,0.020367463464786666,6.882374213836478
107,CTAS,Cintas Corporation,Industrials,8.382971045261948,3.652149825682359,28.44323573048461,3.580950130063646,0.008770317321779544,18.695999201942655
108,CSCO,Cisco Systems,Information Technology,7.33582169134074,4.744737785141799,21.191882798382238,851.3357280550101,0.02427814544204924,16.082580665177463
109,C,Citigroup Inc.,Financials,0.8160214351238406,2.197816537183957,8.873356940980882,-3.254477914231779,0.031351540034486446,8.690015294679952
110,CFG,Citizens Financial Group,Financials,0.7679527671379667,3.6951277380212395,9.519441308336125,2.4876189258258146,0.03618912791362755,10.374937372825935
111,CTXS,Citrix Systems,Information Technology,27.202596284080872,5.044800956857033,26.061505523158353,-171.1060667172755,0.003119361720695888,18.148780346427763
112,CLX,The Clorox Company,Consumer Staples,37.74208368515205,3.3952083649822975,25.729054609756094,3.9932868305256197,0.023225143118285014,19.659322906976744
113,CME,CME Group Inc.,Financials,2.99049599868345,16.05143198438784,36.918672761634774,6.719849439497334,0.021703805447523095,26.24225634575806
114,CMS,CMS Energy,Utilities,3.83894180948585,2.814289262235208,28.329132352941173,12.202655183991403,0.022529291972875565,9.7207766687461
115,KO,Coca-Cola Company,Consumer Staples,13.25985775248933,6.753753018837545,28.215847533632285,18.752092641251423,0.02719665537955803,24.187787966116495
116,CTSH,Cognizant Technology Solutions,Information Technology,3.168275267646525,2.0807203718048024,18.958051031487514,5.04405070280891,0.01297223740740815,11.13720375965089
117,CL,Colgate-Palmolive,Consumer Staples,510.09980341880345,3.8030763397693237,25.214058724123362,9.025582437455991,,16.298963172109012
118,CMCSA,Comcast Corp.,Communication Services,2.5060198567299232,1.8989450516892927,15.29823544454863,3.087395935449983,0.018677882311510526,9.681408118578407
119,CMA,Comerica Inc.,Financials,1.785405621420008,9.740581395348839,10.923422982885086,2.4866328741527024,0.019622414019506023,11.420416666666666
120,CAG,Conagra Brands,Consumer Staples,1.7370148687809766,1.3447915793005116,18.910747456877488,10.386407559195453,0.027769202224030884,19.952399896220705
121,CXO,Concho Resources,Energy,0.8778705882352942,3.399454442508711,-22.142262127659578,-1.9273647800569613,0.006406028923938067,20.32578792221085
122,COP,ConocoPhillips,Energy,0.0019447689145536148,0.00185519392964276,0.009463063207678398,1.6897398113170476E-6,22.04910849765674,0.6324471603304727
123,ED,Consolidated Edison,Utilities,1.4198507114671768,1.9249755207911161,17.184097684515198,3.5123168841071393,0.03545498579000383,10.288186449184442
124,STZ,Constellation Brands,Consumer Staples,2.336368988128436,3.6130812185805814,8.534522881923223,0.6155463441626534,0.01901870236408646,14.861008222905403
125,COO,The Cooper Companies,Health Care,3.9869628486385182,5.451984623501922,30.996991643454034,10.945327999904428,2.0737858536836243E-4,19.581384894259816
126,CPRT,Copart Inc,Industrials,9.716568232566587,8.462352698906,29.203928946260984,16.108437323106987,,21.818999699429664
127,GLW,Corning Inc.,Information Technology,1.6647896490276595,1.8679857428496915,22.38275,16.293634146341464,0.02908675952091082,9.538426486294055
128,CTVA,Corteva,Materials,0.9015335883829034,1.5827950310559005,-22.852325338894683,,-0.008852230716510505,15.801543257989088
129,COST,Costco Wholesale Corp.,Consumer Staples,7.861525782326314,0.784747107129526,32.750269882481554,4.595435523985538,0.008662037525273404,18.987355514528815
130,COTY,"Coty, Inc",Consumer Staples,1.8325945627766027,0.9719521304272417,-2.2213223402568576,9.885410793844498,0.04133987347976333,-5.750037653079875
131,CCI,Crown Castle International Corp.,Real Estate,5.993905996758509,10.909262536873156,84.16342704149933,62.74549399509628,-0.030411922491589003,25.860178799489145
132,CSX,CSX Corp.,Industrials,5.218990137402006,5.186636508335428,18.586874812368656,4.471185358309293,0.012323768495343779,12.225669939816282
133,CMI,Cummins Inc.,Industrials,3.438382842680165,1.0950719103983708,11.42121238938053,0.8289847759503663,0.029482479813605644,7.7965421115065245
134,CVS,CVS Health,Health Care,1.4200912877364398,0.35319776770414674,13.670893880012057,-29.94247969342708,0.028701314581954827,9.38315869910747
135,DHI,D. R. Horton,Consumer Discretionary,1.9405436637427775,1.1053319236737547,12.014824837812789,3.0656192115106795,0.01148822734389407,9.669003713431755
136,DHR,Danaher Corp.,Health Care,3.9930080672335535,6.748371121818314,40.1804235090752,10.837452491225156,0.004357547214690072,27.515205543968246
137,DRI,Darden Restaurants,Consumer Discretionary,6.356177380255788,1.7869653600300808,21.31733950098122,4.417267497267082,0.02438224094362166,13.812940472117686
138,DVA,DaVita Inc.,Health Care,5.935074549699565,1.1118202404377266,15.613117274017515,15.004535410061088,,8.70846731126263
139,DE,Deere & Co.,Industrials,4.650300972575134,1.3519253400580773,16.315365816169688,2.180296098977245,0.017767683673429974,14.226115113803832
140,DAL,Delta Air Lines Inc.,Industrials,2.4203737465815864,0.8792511294557324,7.797797356828195,1.2900549121461637,0.026363858915692144,4.94076530057615
141,XRAY,Dentsply Sirona,Health Care,2.5247428571428574,3.1910188126675267,48.90548877900343,-10.792101430856246,0.006292168319313621,20.232740384615386
142,DVN,Devon Energy,Energy,1.5543760772147535,1.449918006430868,-25.40419718309859,-3.3247660151509577,,8.759719020172911
143,DXCM,DexCom,Health Care,24.66182075685475,14.746966802168021,215.2969634025717,-154.31591948052147,,88.97058603491271
144,FANG,Diamondback Energy,Energy,0.9438885629104082,3.1547879843592326,52.106581541666664,10.073718103462937,0.008956002348638048,8.253639967456996
145,DLR,Digital Realty Trust Inc,Real Estate,2.42198049073686,7.837720618077663,72.0837185448881,59.823806430192604,0.03557608679418836,14.452024991666514
146,DFS,Discover Financial Services,Financials,2.060747111898136,2.5825213991334675,8.264592492390937,0.9645038649033917,,9.210443307757886
147,DISCA,Discovery Inc. Class A,Communication Services,1.6746482232291913,1.3307685018478157,23.642424242424244,-34.93746965200972,0.00541171779315845,4.547220543806646
148,DISCK,Discovery Inc. Class C,Communication Services,1.51784652714589,1.3471841349605167,7.256172063798937,6.462146501262016,0.016652212546176586,4.0061062560688026
149,DISH,Dish Network,Communication Services,1.8154237915568827,1.1456185686214138,9.907247581250862,2.206211666949029,-0,10.445439031767929
150,DG,Dollar General,Consumer Discretionary,4.45038118282611,1.1145286683031126,17.96813347451229,3.095818235324054,0.010732656268385462,12.133738990211793
151,DLTR,Dollar Tree,Consumer Discretionary,3.5564072392402633,0.9421373269859555,26.897963724304716,-4.010684558338621,,13.307712718725515
152,D,Dominion Energy,Utilities,2.444424628238922,3.6772442017058204,20.085838169186758,4.381512280854277,0.04445570610452736,9.528659411664682
153,DPZ,Domino's Pizza,Consumer Discretionary,-3.3916282598274647,3.2013562474915536,28.91121675120848,3.256067121048669,0.00912517385671694,22.344264395801666
154,DOV,Dover Corporation,Industrials,5.693663701173227,4.536730543324243,25.470552721715606,6.485161010697906,0.016343191053304357,15.988143789874925
155,DOW,Dow Inc.,Materials,2.657778229082047,0.8379077320667737,-26.481953642384106,-4.370493571787108,0.014865663720625553,29.5872117090479
156,DTE,DTE Energy Co.,Utilities,2.106863338868809,1.5175879538418238,19.25710714285714,3.0736652494331063,0.02874634411413968,12.29748823742309
157,DUK,Duke Energy,Utilities,1.4480900107264303,2.587617144488398,23.80006001500375,5.5084807095857,0.038943461217923254,12.529363607291334
158,DRE,Duke Realty Corp,Real Estate,2.213024785748833,10.875662559211706,26.864569188151012,5.8772362614499905,0.03193059777946,16.673493486973946
159,DD,DuPont de Nemours Inc,Materials,0.9599369556200746,1.8289761993306062,79.00589558232932,15.33873565897304,0.04094554887571809,34.70598994974874
160,DXC,DXC Technology,Information Technology,1.6374421855814767,0.8996345492217993,14.852916308671437,2.3542423713927305,0.011247921665274298,6.571177947845805
161,ETFC,E*Trade,Financials,2.1012413898201765,4.799285067873303,13.106792775665397,5.562915630844303,0.0026109005387593264,7.740280385078219
162,EMN,Eastman Chemical,Materials,1.603922457200403,1.0305370430281462,12.590474308300394,1.6017881203337723,0.03589304083121166,10.002756113681428
163,ETN,Eaton Corporation,Industrials,2.5332278323591595,1.9045988779803646,18.425766621438264,3.599252314397498,0.029480082779876075,13.938523741007193
164,EBAY,eBay Inc.,Consumer Discretionary,10.371407665505227,2.7561055555555556,16.666259798432254,5.592748841450192,0.015890645482722867,10.09491672218521
165,ECL,Ecolab Inc.,Materials,6.616949097901051,3.855429449293252,36.86585925973443,7.431988001350143,0.009655440834820308,21.304950786742552
166,EIX,Edison Int'l,Utilities,1.6822276716572018,2.1112658945492835,20.30202492211838,-16.318412466950946,0.031072817805875445,12.235871964679912
167,EW,Edwards Lifesciences,Health Care,11.748415254441579,11.208820377184912,46.55263253414844,13.426908552842868,,38.193079911209765
